neighbourhood,room_type,calculated_host_listings_count,availability_365,distance_to_center,price
56.0,1.0,1.0,0.0,5.725346660403597,83
6.0,0.0,3.0,81.0,7.8079409041295325,46
21.0,0.0,1.0,187.0,7.915792920477105,65
2.0,1.0,1.0,14.0,8.603117200941162,125
28.0,1.0,1.0,0.0,3.130545447283512,145
8.0,1.0,1.0,358.0,3.1764063823870363,159
2.0,1.0,1.0,157.0,7.256953481761223,150
2.0,0.0,1.0,0.0,7.083139946280549,31
4.0,0.0,4.0,0.0,4.827591735284209,70
8.0,2.0,1.0,0.0,4.160147421671517,70
4.0,0.0,1.0,365.0,6.7230732152460675,72
81.0,0.0,1.0,0.0,9.660170620196453,33
8.0,0.0,3.0,0.0,4.554271851700892,74
6.0,1.0,2.0,274.0,9.46349831914728,150
8.0,0.0,1.0,58.0,1.587021202801914,100
7.0,1.0,1.0,160.0,0.5062008634610503,320
12.0,1.0,1.0,0.0,6.275723320127505,150
38.0,1.0,1.0,251.0,8.052778657990412,225
12.0,0.0,1.0,0.0,5.295907037658016,50
2.0,0.0,1.0,273.0,6.12298341907449,40
38.0,1.0,1.0,56.0,8.02046314925574,350
9.0,1.0,3.0,341.0,4.68878366718918,500
6.0,0.0,1.0,339.0,9.02225898924544,42
6.0,1.0,1.0,333.0,9.923124223459,250
28.0,1.0,1.0,358.0,3.249995496467845,590
46.0,1.0,1.0,10.0,17.974932854542185,128
25.0,1.0,1.0,259.0,4.906229070181491,190
12.0,0.0,1.0,0.0,5.24170523150194,120
1.0,1.0,1.0,51.0,1.210220247086672,350
120.0,0.0,1.0,118.0,19.587092654455994,50
110.0,2.0,1.0,68.0,18.987627233959365,30
25.0,0.0,2.0,90.0,4.565911007300655,200
19.0,0.0,1.0,0.0,3.3273107665652057,285
21.0,0.0,1.0,179.0,10.685627513431811,67
102.0,1.0,1.0,346.0,5.356086812078027,175
7.0,1.0,1.0,70.0,0.6188861972808705,160
88.0,0.0,3.0,315.0,17.823656623522368,37
6.0,1.0,1.0,0.0,7.723262356427991,110
186.0,1.0,1.0,358.0,22.359850946671198,105
12.0,1.0,1.0,0.0,5.206964073285366,300
21.0,0.0,1.0,0.0,7.708073405277475,43
162.0,2.0,1.0,356.0,10.413529000366653,40
7.0,0.0,1.0,365.0,1.0365332693918363,199
63.0,2.0,1.0,334.0,13.554702665818512,33
1.0,1.0,1.0,0.0,1.7239804719382206,150
12.0,1.0,1.0,0.0,6.362398555314964,200
46.0,0.0,1.0,365.0,18.434274586877404,99
21.0,1.0,1.0,54.0,10.387043589460644,87
4.0,0.0,2.0,5.0,6.299250163759398,66
8.0,1.0,1.0,0.0,2.898148393147147,650
12.0,1.0,1.0,336.0,5.584875394128162,200
20.0,1.0,1.0,0.0,5.308370071377016,150
163.0,1.0,2.0,130.0,26.767470659672927,180
147.0,0.0,3.0,89.0,12.02831842931666,90
12.0,0.0,1.0,220.0,5.6580625376141915,70
12.0,1.0,1.0,298.0,5.452208349671605,299
21.0,0.0,1.0,310.0,9.804630201284485,125
28.0,1.0,1.0,0.0,2.576190404370919,180
111.0,0.0,1.0,53.0,12.670373050407397,60
28.0,1.0,1.0,0.0,4.202688889231778,135
56.0,1.0,3.0,89.0,5.5814587731073875,135
12.0,1.0,1.0,85.0,4.932272921048412,240
23.0,0.0,1.0,0.0,4.4649964500895,58
2.0,0.0,1.0,3.0,6.652501490314401,67
31.0,0.0,1.0,0.0,7.133635904285863,37
21.0,0.0,1.0,0.0,10.876045075313097,30
3.0,0.0,1.0,189.0,7.79087401761757,97
33.0,1.0,3.0,333.0,8.883155471602237,180
7.0,1.0,1.0,80.0,1.2074797452152723,200
111.0,1.0,1.0,177.0,13.879616263267385,120
56.0,0.0,3.0,338.0,5.967363516411225,60
24.0,0.0,1.0,52.0,10.912030430866677,50
12.0,1.0,1.0,65.0,5.321816539103523,245
2.0,1.0,2.0,139.0,5.829844108997854,165
8.0,0.0,3.0,253.0,4.826401983202508,123
169.0,0.0,1.0,342.0,10.231047196915044,70
2.0,1.0,1.0,249.0,6.512736808926209,135
14.0,1.0,1.0,332.0,1.2371407442899953,89
6.0,1.0,1.0,3.0,9.012457602024735,69
0.0,1.0,1.0,0.0,12.548592375051474,100
14.0,1.0,1.0,365.0,2.1143431725439314,450
2.0,0.0,1.0,0.0,5.684686330498333,89
28.0,1.0,1.0,11.0,3.2227673499659684,160
63.0,0.0,3.0,332.0,12.88537018442564,125
11.0,0.0,2.0,243.0,3.3721077692484474,130
84.0,0.0,1.0,16.0,11.358461354258443,29
15.0,1.0,1.0,0.0,9.894994825661703,100
6.0,0.0,2.0,0.0,10.941973039595476,49
25.0,1.0,1.0,312.0,4.331608169938824,350
17.0,0.0,2.0,0.0,11.916563296052836,65
30.0,0.0,1.0,359.0,10.34727345195962,35
20.0,1.0,1.0,0.0,5.377075835474571,75
20.0,0.0,1.0,0.0,5.004424823790888,75
6.0,1.0,1.0,59.0,9.29504717119573,155
15.0,1.0,1.0,46.0,10.652470078775995,88
21.0,1.0,1.0,0.0,7.996674211531969,129
21.0,1.0,1.0,0.0,8.451104426606467,105
12.0,0.0,2.0,365.0,5.609995487364669,190
22.0,0.0,1.0,0.0,12.229666996492597,56
8.0,1.0,1.0,364.0,4.167834317495802,1000
21.0,0.0,2.0,164.0,8.966427764751732,60
12.0,1.0,1.0,128.0,5.605419426129939,245
23.0,0.0,1.0,0.0,4.321736564515018,40
19.0,1.0,1.0,180.0,3.288690102894057,850
77.0,1.0,1.0,310.0,5.107357365844081,269
12.0,0.0,1.0,0.0,5.216119890360537,50
8.0,0.0,1.0,293.0,5.164221556712606,100
12.0,0.0,1.0,0.0,6.099599977122995,65
43.0,0.0,1.0,90.0,6.225456238658673,145
2.0,0.0,1.0,87.0,7.703922244527228,159
123.0,1.0,1.0,264.0,8.81704452867382,134
129.0,0.0,1.0,0.0,13.535966736696315,45
79.0,1.0,1.0,0.0,11.500590351119039,180
147.0,0.0,2.0,253.0,11.947800795131533,79
20.0,0.0,1.0,0.0,5.275925023407803,50
56.0,1.0,1.0,0.0,4.794631968498675,125
28.0,1.0,1.0,217.0,3.752707940848599,206
2.0,0.0,1.0,0.0,7.492521699497725,70
29.0,0.0,1.0,189.0,9.503345468434903,85
8.0,0.0,1.0,0.0,4.127769858193927,95
13.0,2.0,1.0,32.0,8.01039325819015,25
21.0,0.0,1.0,346.0,10.499918499618172,36
51.0,0.0,1.0,0.0,3.238549219385882,60
71.0,1.0,1.0,35.0,0.38512747134114267,316
4.0,0.0,2.0,90.0,5.830799134863985,79
2.0,0.0,1.0,270.0,6.312764228426559,95
2.0,1.0,3.0,0.0,7.8728406832702476,199
6.0,1.0,1.0,0.0,7.589751298701971,145
30.0,1.0,1.0,81.0,11.760547629871219,115
56.0,0.0,1.0,207.0,5.495784143974877,69
83.0,1.0,2.0,141.0,10.862014187650772,135
19.0,1.0,1.0,351.0,3.9813638753251652,165
34.0,1.0,1.0,261.0,9.756201223735083,299
2.0,1.0,1.0,89.0,7.219409224970498,355
14.0,1.0,1.0,364.0,1.756249528768631,6800
24.0,0.0,1.0,199.0,11.344513765138865,70
52.0,1.0,1.0,0.0,3.474747400250359,190
3.0,1.0,2.0,323.0,8.546098231816616,175
8.0,1.0,2.0,262.0,3.6749013995468673,245
12.0,0.0,4.0,43.0,5.62379398150501,65
15.0,0.0,1.0,89.0,9.944350508716797,75
12.0,1.0,1.0,349.0,5.249558157330189,220
21.0,0.0,1.0,5.0,9.644998607236078,40
8.0,1.0,1.0,35.0,4.877890011445673,225
68.0,1.0,2.0,0.0,2.430658694160802,259
30.0,1.0,1.0,75.0,11.802312299989506,160
6.0,0.0,4.0,161.0,8.944824275343999,65
6.0,0.0,1.0,0.0,8.466138318477588,33
37.0,0.0,2.0,0.0,13.085107191452233,185
30.0,0.0,3.0,33.0,10.106719551494146,52
19.0,1.0,1.0,4.0,3.1076012371813926,145
123.0,1.0,1.0,0.0,9.157382845978997,120
0.0,0.0,1.0,7.0,12.839663826303948,45
12.0,0.0,3.0,310.0,5.056247709396117,87
12.0,0.0,1.0,89.0,6.48939012274012,115
8.0,1.0,1.0,0.0,4.243496262696262,145
12.0,1.0,1.0,0.0,5.594285334571018,160
7.0,0.0,1.0,316.0,1.044796220078153,53
18.0,1.0,1.0,35.0,13.503753754925674,120
7.0,1.0,2.0,125.0,1.2059856733176173,289
6.0,0.0,1.0,364.0,9.70243090195533,85
164.0,1.0,1.0,157.0,20.10306987478216,145
0.0,0.0,1.0,0.0,13.16607338187895,35
7.0,1.0,1.0,294.0,0.7956745357443493,898
1.0,1.0,1.0,165.0,1.6590448938039097,190
6.0,1.0,1.0,0.0,7.367100663203288,105
12.0,0.0,1.0,0.0,6.700821802658075,35
17.0,1.0,1.0,8.0,12.128509816427972,375
8.0,1.0,1.0,0.0,5.056940111351848,300
30.0,0.0,1.0,122.0,11.240664817965206,88
20.0,1.0,1.0,0.0,4.277481625421419,95
15.0,1.0,1.0,0.0,10.072936337720598,70
10.0,1.0,1.0,0.0,10.57316387261742,111
7.0,1.0,1.0,167.0,0.8362127417410391,244
9.0,1.0,1.0,0.0,4.745221804961935,250
47.0,1.0,1.0,365.0,10.195299577565537,265
33.0,1.0,1.0,0.0,9.009161737182435,175
6.0,1.0,1.0,66.0,8.927629942644602,140
12.0,0.0,2.0,117.0,5.774572640552803,64
37.0,0.0,1.0,84.0,13.04580126909294,50
30.0,0.0,1.0,26.0,10.194970197231848,60
4.0,0.0,2.0,32.0,6.12597364849594,65
19.0,1.0,1.0,78.0,3.504735611281365,142
49.0,0.0,1.0,360.0,6.321113203017226,60
8.0,1.0,1.0,39.0,5.0281468241130876,250
8.0,0.0,1.0,10.0,4.802599220442407,89
39.0,0.0,1.0,0.0,5.72703796898477,46
20.0,0.0,1.0,341.0,5.5102614500212965,65
77.0,1.0,1.0,262.0,5.060246615530288,210
51.0,0.0,1.0,321.0,3.236509098221606,79
20.0,0.0,1.0,0.0,4.650207287129806,50
2.0,1.0,1.0,199.0,6.990913007154239,132
2.0,1.0,3.0,49.0,5.464751624712304,87
19.0,0.0,2.0,8.0,3.9855972803686237,90
28.0,1.0,1.0,287.0,3.7550715742008425,450
52.0,1.0,1.0,2.0,3.4969693173008007,210
43.0,1.0,1.0,0.0,6.1431462954461304,175
155.0,0.0,1.0,233.0,16.380638883808196,35
30.0,1.0,1.0,0.0,11.139112385166012,110
23.0,1.0,1.0,0.0,4.464727678577122,145
43.0,1.0,1.0,131.0,6.150311884579757,325
75.0,0.0,4.0,337.0,16.000617031219313,65
19.0,1.0,1.0,322.0,2.9082854184310114,281
6.0,0.0,1.0,294.0,8.029228428212535,60
14.0,1.0,1.0,101.0,2.1750142993040353,225
44.0,0.0,2.0,0.0,8.069460619049712,65
20.0,1.0,1.0,330.0,5.235433760313998,149
6.0,0.0,1.0,330.0,8.75073219592196,65
37.0,1.0,3.0,102.0,12.977941617669872,72
124.0,1.0,1.0,365.0,16.068926396915945,129
19.0,0.0,1.0,1.0,3.5078244324764243,89
84.0,0.0,4.0,326.0,12.2008877851545,35
2.0,0.0,1.0,0.0,7.526540073264996,47
19.0,1.0,1.0,111.0,4.123685607347349,170
21.0,0.0,1.0,85.0,8.795699398538465,60
12.0,0.0,2.0,1.0,5.892320234535292,95
8.0,1.0,1.0,283.0,2.7201461233174737,125
34.0,0.0,1.0,365.0,8.71229479081692,149
4.0,1.0,1.0,35.0,6.043678852581634,110
12.0,0.0,1.0,0.0,5.57161932716406,50
4.0,1.0,1.0,0.0,5.173077645451983,140
25.0,0.0,2.0,0.0,3.865936331538968,88
71.0,1.0,1.0,0.0,0.3751489389371472,2000
14.0,1.0,1.0,225.0,2.425157241396261,249
11.0,1.0,1.0,0.0,3.304082571690387,156
56.0,0.0,1.0,0.0,4.8707739174542635,100
3.0,1.0,1.0,317.0,8.657258705153218,135
13.0,1.0,1.0,14.0,7.1833883269668934,155
28.0,1.0,1.0,40.0,2.1284380239848675,160
6.0,0.0,3.0,343.0,10.079708306255624,43
6.0,0.0,1.0,345.0,8.144050585995874,58
13.0,1.0,1.0,0.0,7.267248968391775,350
56.0,1.0,1.0,0.0,5.813706833244954,80
14.0,0.0,1.0,104.0,2.3004495070952604,179
71.0,1.0,1.0,147.0,0.2635976773686971,278
26.0,2.0,1.0,365.0,1.6930523691493038,39
4.0,0.0,1.0,0.0,4.622876740815579,67
21.0,1.0,2.0,0.0,8.912162428979817,82
26.0,1.0,1.0,365.0,1.7632414873686086,87
12.0,1.0,1.0,205.0,4.74788841777419,220
12.0,1.0,1.0,0.0,5.077822026321064,180
12.0,0.0,1.0,343.0,6.423936231969209,120
8.0,2.0,1.0,0.0,3.570582060307602,53
8.0,1.0,1.0,313.0,3.778772976592197,135
19.0,1.0,1.0,7.0,2.754740915114685,160
38.0,1.0,1.0,339.0,7.666011076413301,165
1.0,1.0,1.0,0.0,1.6082500273607636,1000
10.0,0.0,2.0,0.0,10.30974975209834,99
35.0,0.0,1.0,90.0,15.214567360437435,75
14.0,1.0,1.0,0.0,2.0768948003112566,250
34.0,1.0,2.0,54.0,8.384159507526931,150
19.0,0.0,1.0,227.0,3.5865265136001763,88
19.0,0.0,1.0,310.0,3.308890775715474,62
6.0,0.0,3.0,320.0,7.490656793403893,52
56.0,1.0,1.0,0.0,6.059857091509023,75
10.0,1.0,1.0,345.0,10.58552998881091,120
8.0,1.0,1.0,0.0,2.734747621218323,120
2.0,0.0,1.0,0.0,7.457406392622305,38
12.0,1.0,1.0,152.0,6.065342810103453,175
23.0,1.0,1.0,0.0,4.46282807826083,175
21.0,0.0,2.0,48.0,8.230764165209361,60
6.0,0.0,1.0,0.0,7.427415959201122,50
12.0,0.0,3.0,326.0,5.8576488084756475,109
28.0,0.0,1.0,19.0,4.04925967763458,65
4.0,0.0,1.0,0.0,5.902003180249467,80
111.0,2.0,4.0,50.0,13.146851831118019,40
20.0,1.0,1.0,0.0,5.036087518771796,200
77.0,0.0,1.0,0.0,5.17514755084295,89
46.0,1.0,3.0,348.0,19.95891535019032,125
28.0,0.0,1.0,351.0,4.123574627753929,540
12.0,1.0,1.0,0.0,7.180044238618731,165
46.0,0.0,4.0,8.0,19.442629459206028,70
22.0,0.0,2.0,0.0,12.100274609500238,50
9.0,0.0,1.0,34.0,4.625577769522797,120
113.0,1.0,1.0,0.0,7.354748426597497,195
20.0,0.0,1.0,2.0,3.834834430161569,110
38.0,1.0,1.0,91.0,7.617384804860891,150
15.0,0.0,1.0,177.0,10.038054809547747,150
1.0,1.0,2.0,330.0,1.5277086276847422,159
12.0,0.0,1.0,0.0,5.307822290589409,120
71.0,1.0,1.0,346.0,0.39384792491315246,219
28.0,1.0,1.0,3.0,3.6386998730863143,153
15.0,0.0,2.0,0.0,9.263894729110069,974
38.0,1.0,1.0,0.0,7.716653609597012,119
139.0,1.0,1.0,364.0,14.389837534788203,199
4.0,0.0,1.0,0.0,6.037446146442734,90
28.0,1.0,1.0,0.0,3.729655773165924,145
79.0,1.0,1.0,1.0,11.663474797014258,150
67.0,2.0,1.0,365.0,18.56443128446896,25
12.0,2.0,2.0,362.0,6.061857949851556,37
1.0,1.0,1.0,263.0,1.2435871428402565,198
28.0,0.0,1.0,343.0,4.33108347391748,990
13.0,1.0,1.0,12.0,7.9811532392886955,200
64.0,1.0,1.0,0.0,3.9535684487530585,129
143.0,0.0,3.0,86.0,14.150373865011712,35
23.0,0.0,2.0,0.0,4.764500542039026,95
103.0,0.0,1.0,266.0,9.51177384917766,70
12.0,0.0,1.0,20.0,6.212611571588686,55
2.0,1.0,1.0,0.0,7.768945627072319,78
12.0,1.0,3.0,1.0,5.353397041942884,300
16.0,1.0,1.0,0.0,9.137301479995804,200
20.0,1.0,1.0,328.0,4.513789898507393,175
6.0,0.0,3.0,0.0,10.885913748064237,55
21.0,0.0,4.0,351.0,8.234105975229518,51
11.0,1.0,1.0,0.0,3.132164998692659,150
6.0,0.0,1.0,0.0,9.444276624998492,55
144.0,0.0,1.0,211.0,13.45556440702835,39
56.0,0.0,1.0,0.0,6.107888722665135,50
12.0,1.0,1.0,0.0,4.6519329983231215,250
8.0,1.0,2.0,24.0,2.2556539215384004,275
142.0,0.0,2.0,24.0,11.35690600920726,38
11.0,1.0,1.0,262.0,3.2107095232814844,205
12.0,1.0,1.0,188.0,5.743675889974209,165
21.0,1.0,1.0,0.0,7.797602816046146,200
140.0,1.0,1.0,330.0,17.173320121559602,189
2.0,1.0,1.0,0.0,5.3620040927474575,130
109.0,0.0,1.0,365.0,19.9486908757441,200
12.0,1.0,1.0,0.0,5.35534980441276,165
1.0,0.0,1.0,0.0,0.46351636169840305,95
21.0,2.0,1.0,364.0,7.450802325190656,45
84.0,0.0,2.0,207.0,10.960217345204692,42
43.0,0.0,1.0,358.0,5.751548942117833,169
83.0,0.0,1.0,126.0,10.246408975636403,37
21.0,0.0,1.0,24.0,8.161760712056019,35
6.0,1.0,1.0,278.0,8.801039579956342,400
12.0,0.0,4.0,244.0,5.196364548494289,350
34.0,0.0,1.0,364.0,8.972051593497866,129
1.0,1.0,1.0,0.0,1.0907828195113636,150
28.0,1.0,1.0,3.0,3.6207458952749065,190
1.0,1.0,3.0,0.0,1.279953775568602,100
103.0,0.0,2.0,80.0,8.570884835378129,45
8.0,0.0,1.0,5.0,4.512104964659321,160
1.0,1.0,1.0,291.0,1.2105499926944994,254
140.0,2.0,1.0,169.0,17.636329928055027,32
8.0,1.0,1.0,89.0,2.7235679106198316,115
7.0,1.0,1.0,0.0,0.6176425363203109,160
6.0,0.0,4.0,236.0,9.287840415982478,40
6.0,0.0,1.0,0.0,8.534020787099902,55
2.0,0.0,1.0,0.0,7.383808534453928,39
20.0,0.0,1.0,0.0,4.5156981988206795,95
54.0,0.0,1.0,365.0,12.206830808320758,69
2.0,0.0,2.0,184.0,6.74365701086382,75
39.0,1.0,1.0,13.0,6.09174656682321,105
14.0,1.0,1.0,125.0,2.3463459180598316,199
1.0,1.0,1.0,13.0,0.7897104938082321,394
54.0,1.0,1.0,248.0,13.01115043825013,150
12.0,1.0,4.0,323.0,5.477243161669559,100
11.0,1.0,1.0,19.0,2.8348188908863374,250
7.0,0.0,1.0,0.0,0.8882518804611323,119
6.0,0.0,1.0,47.0,8.709435882173896,80
28.0,1.0,1.0,5.0,2.7607232874731813,130
43.0,1.0,1.0,294.0,5.55881147041064,420
103.0,1.0,1.0,321.0,8.049726762398494,235
1.0,1.0,1.0,286.0,0.9870651191157647,190
98.0,0.0,4.0,321.0,8.430470268554153,42
209.0,0.0,2.0,123.0,14.767350157372306,28
8.0,0.0,1.0,7.0,4.871972932982829,60
12.0,0.0,1.0,65.0,5.074456127474264,95
33.0,1.0,1.0,0.0,8.5606433669402,150
77.0,1.0,1.0,299.0,5.114282726710604,314
7.0,0.0,1.0,329.0,0.921263770135532,80
73.0,1.0,2.0,65.0,18.052111818810513,119
19.0,1.0,1.0,0.0,3.596436418264102,230
1.0,1.0,1.0,338.0,1.8497878860510852,300
8.0,1.0,1.0,0.0,3.4723058185258435,116
9.0,0.0,1.0,0.0,4.895660603093677,75
21.0,0.0,1.0,0.0,9.618945137408534,65
20.0,1.0,1.0,84.0,3.4056606341417974,199
25.0,0.0,1.0,0.0,3.6560571111365654,80
13.0,1.0,1.0,185.0,7.320778467418487,125
6.0,0.0,1.0,0.0,9.745890282319312,40
20.0,1.0,1.0,0.0,5.4056391611808134,125
6.0,0.0,4.0,343.0,9.246020107390056,90
17.0,1.0,1.0,0.0,10.814119623277714,239
56.0,0.0,1.0,238.0,5.276749311291665,57
15.0,1.0,1.0,293.0,11.243884367858668,125
8.0,1.0,1.0,0.0,3.8920208419510254,180
30.0,1.0,1.0,0.0,10.46512508257564,75
2.0,0.0,1.0,0.0,5.476013408951416,55
152.0,0.0,3.0,180.0,20.410946382351575,92
15.0,1.0,3.0,182.0,10.369642889041586,165
8.0,1.0,1.0,188.0,3.320027124936499,150
88.0,1.0,1.0,77.0,19.678273462959762,120
9.0,0.0,1.0,0.0,4.799720135218806,60
16.0,1.0,2.0,268.0,9.169878450785092,300
12.0,1.0,2.0,351.0,4.621855711504324,400
6.0,1.0,1.0,358.0,9.786246422477781,100
21.0,1.0,1.0,17.0,7.621006132808916,249
14.0,1.0,1.0,311.0,1.7701138257416882,200
12.0,1.0,1.0,0.0,6.756610080053759,72
12.0,1.0,1.0,2.0,5.637219020367981,102
46.0,0.0,1.0,85.0,19.947426439246236,70
1.0,1.0,1.0,204.0,1.6275001836161962,699
46.0,1.0,1.0,12.0,18.00771790649895,54
8.0,1.0,1.0,0.0,4.006273953344042,150
8.0,0.0,2.0,134.0,5.305229778014626,120
12.0,0.0,1.0,0.0,6.205089814624427,60
6.0,0.0,1.0,0.0,10.40698622475864,45
43.0,1.0,1.0,186.0,6.109101174278066,239
22.0,0.0,1.0,70.0,12.040449471636974,54
11.0,1.0,1.0,6.0,2.6251252212458995,225
6.0,0.0,1.0,0.0,9.617832114032723,40
12.0,1.0,1.0,0.0,5.030523699510468,230
49.0,1.0,2.0,330.0,6.852556935985216,125
33.0,1.0,2.0,0.0,8.8558868595111,140
152.0,1.0,2.0,365.0,21.114235122436355,200
12.0,0.0,1.0,0.0,4.725596743466104,180
16.0,1.0,2.0,7.0,9.065739335804386,165
15.0,1.0,1.0,96.0,10.154152538191356,275
25.0,0.0,2.0,351.0,4.041188962455702,100
1.0,0.0,1.0,342.0,0.7892811429613529,365
21.0,1.0,1.0,5.0,9.259195015721732,119
73.0,1.0,1.0,276.0,18.416926838156918,110
12.0,0.0,2.0,0.0,6.226721026238718,184
2.0,0.0,3.0,301.0,7.938251172774216,75
49.0,0.0,1.0,320.0,7.046983835820195,60
16.0,0.0,2.0,283.0,9.3351459684515,49
65.0,1.0,1.0,309.0,18.576860799815716,77
21.0,0.0,1.0,14.0,9.39555923397183,39
1.0,1.0,1.0,339.0,1.762587581303264,299
2.0,0.0,1.0,0.0,7.563468444637518,46
2.0,0.0,1.0,0.0,7.878259937994471,54
12.0,0.0,2.0,91.0,7.425613687992361,69
36.0,1.0,1.0,85.0,8.203121555150215,400
6.0,1.0,1.0,0.0,9.234144901107307,209
9.0,0.0,1.0,281.0,4.775449029050739,110
6.0,0.0,1.0,0.0,7.800104329105117,105
2.0,0.0,1.0,150.0,6.895039688347004,85
6.0,1.0,1.0,0.0,7.888405131683421,67
2.0,0.0,1.0,22.0,7.782273117401176,70
22.0,1.0,1.0,0.0,13.34214820271244,80
2.0,1.0,1.0,322.0,6.166027907181182,320
53.0,1.0,1.0,37.0,4.409536131587171,120
38.0,1.0,1.0,0.0,7.614332044579369,118
147.0,0.0,1.0,0.0,12.22498433152534,49
16.0,1.0,1.0,0.0,9.967089458726173,129
2.0,1.0,1.0,42.0,6.276007672790918,400
50.0,1.0,1.0,101.0,1.9379504546619564,450
7.0,1.0,1.0,337.0,0.9143037415539562,180
3.0,1.0,1.0,300.0,8.37016946401409,175
15.0,1.0,1.0,286.0,9.901457056597412,127
6.0,0.0,1.0,0.0,8.167554151339319,63
6.0,1.0,1.0,237.0,8.809846873130029,180
7.0,0.0,2.0,0.0,0.5958154892639081,90
12.0,0.0,1.0,95.0,5.367659240777967,72
17.0,1.0,2.0,3.0,11.16941498546762,128
12.0,1.0,1.0,129.0,4.45599004898084,125
8.0,0.0,1.0,153.0,5.26176026274893,70
2.0,1.0,2.0,9.0,8.282396645095302,65
21.0,0.0,3.0,33.0,8.226371052071556,70
8.0,0.0,1.0,0.0,2.3089700042823993,92
43.0,1.0,1.0,331.0,6.032214872167849,231
21.0,1.0,1.0,0.0,8.194336944497888,50
124.0,0.0,1.0,179.0,14.96694160867604,56
8.0,1.0,1.0,0.0,2.8015195890397595,125
26.0,0.0,1.0,0.0,1.5102844922732748,56
111.0,0.0,1.0,0.0,13.304198811676274,40
21.0,0.0,1.0,35.0,8.193710155201126,70
6.0,0.0,2.0,173.0,7.920877467704772,250
27.0,1.0,1.0,7.0,3.841528150608404,285
15.0,1.0,2.0,0.0,10.335643116406008,145
14.0,0.0,1.0,0.0,1.733096403804213,200
2.0,0.0,1.0,183.0,5.278758646245228,72
28.0,1.0,1.0,0.0,2.413680082811304,160
21.0,0.0,1.0,0.0,8.400290902732788,50
49.0,0.0,1.0,89.0,6.793387845246855,105
15.0,0.0,3.0,0.0,9.818660114446786,75
7.0,0.0,1.0,169.0,1.1213642073390417,107
7.0,1.0,1.0,20.0,0.8105536883998943,149
19.0,0.0,1.0,23.0,3.4289320216115353,60
115.0,1.0,1.0,311.0,15.902944551069702,60
12.0,1.0,1.0,0.0,6.113386377150372,150
6.0,0.0,2.0,338.0,8.63605689717288,35
15.0,0.0,2.0,20.0,9.470276579472447,100
30.0,2.0,1.0,178.0,11.900955481104376,120
37.0,0.0,1.0,126.0,14.424561624352132,65
12.0,0.0,1.0,53.0,6.277583047929831,55
2.0,1.0,1.0,0.0,7.87663694956189,87
2.0,0.0,1.0,11.0,7.522204098390923,52
1.0,1.0,4.0,365.0,1.5228582870539549,275
0.0,1.0,1.0,0.0,12.665429220852602,85
20.0,0.0,1.0,365.0,3.71599137137369,200
12.0,0.0,1.0,0.0,5.701240267468939,79
6.0,1.0,1.0,7.0,8.23294004969591,139
54.0,1.0,1.0,170.0,13.695577703536918,125
22.0,0.0,1.0,333.0,12.29765832273553,72
23.0,1.0,1.0,36.0,4.523575744549849,120
20.0,0.0,3.0,232.0,4.360614917995564,50
45.0,0.0,2.0,0.0,6.35272870739522,45
33.0,1.0,1.0,0.0,8.557115041334876,100
28.0,1.0,1.0,364.0,1.8903542298275027,160
95.0,2.0,2.0,364.0,14.22467852378593,45
30.0,0.0,1.0,0.0,11.130824268208716,45
68.0,1.0,1.0,0.0,2.3112810919328264,130
45.0,1.0,1.0,0.0,5.714049148572358,75
1.0,0.0,1.0,338.0,1.3570519621047687,300
28.0,1.0,1.0,365.0,1.9978741030446616,179
21.0,0.0,1.0,19.0,7.902279300016053,55
2.0,1.0,2.0,198.0,6.30676450920744,300
21.0,1.0,1.0,0.0,8.729121667356317,150
39.0,0.0,1.0,241.0,5.7233019321182885,29
8.0,1.0,1.0,354.0,3.7040481245702512,267
21.0,0.0,1.0,0.0,8.605404148269825,35
84.0,0.0,3.0,90.0,12.18739003290764,60
23.0,0.0,1.0,0.0,4.997222426153961,80
28.0,1.0,1.0,0.0,3.850639907667291,125
21.0,0.0,1.0,20.0,8.50095123042959,69
61.0,0.0,1.0,88.0,19.30416010197352,50
103.0,0.0,1.0,96.0,9.879902643153972,79
2.0,1.0,1.0,0.0,8.638325774189225,115
9.0,0.0,1.0,38.0,4.650958714326406,73
30.0,0.0,1.0,5.0,10.695863923382067,65
19.0,1.0,1.0,55.0,3.523587410910167,207
95.0,0.0,1.0,310.0,14.600812395659727,70
88.0,0.0,1.0,338.0,17.87958705680948,40
22.0,0.0,1.0,3.0,11.96297378064824,50
16.0,1.0,2.0,0.0,8.503941141653913,125
12.0,1.0,1.0,111.0,5.217389604363712,200
56.0,0.0,1.0,0.0,4.767733530900758,150
15.0,0.0,1.0,0.0,10.964768756406821,75
43.0,1.0,1.0,350.0,6.200869038528048,227
77.0,1.0,1.0,284.0,4.893691844136604,276
30.0,0.0,1.0,66.0,10.57423592871228,77
29.0,0.0,1.0,0.0,8.850744299335608,70
21.0,0.0,3.0,0.0,8.020668296356796,35
54.0,0.0,1.0,343.0,11.760839928662588,59
20.0,1.0,1.0,348.0,5.327361077369384,400
12.0,1.0,1.0,284.0,4.683272573456495,250
16.0,1.0,1.0,0.0,9.172934933244441,139
19.0,0.0,1.0,90.0,3.5558866523856083,149
56.0,1.0,1.0,0.0,5.057157695634261,125
81.0,1.0,1.0,249.0,9.529457848743863,120
19.0,1.0,1.0,0.0,3.9478358398130053,100
